1621	-0.095200 -0.030800 0.039100 -0.317164 -0.055600 -0.946726 0.310836 -0.949235 -0.048297 -0.895988 -0.309597 0.318349 1.000000
1632	-0.078100 -0.062800 0.039400 -0.255477 -0.196697 -0.946617 0.599493 -0.800367 0.004483 -0.758503 -0.566330 0.322386 -0.004598
1633	-0.078100 -0.062800 0.039400 0.599493 -0.800367 0.004483 0.255477 0.196697 0.946617 -0.758503 -0.566330 0.322386 -0.007235
1631	-0.078100 -0.062800 0.039400 -0.255477 -0.196697 -0.946617 0.599493 -0.800367 0.004483 -0.758503 -0.566330 0.322386 1.000000
1643	-0.086600 -0.064000 0.005500 -0.057827 -0.046407 -0.997247 0.569954 -0.821618 0.005131 -0.819617 -0.568104 0.073968 -0.009161
1642	-0.086600 -0.064000 0.005500 0.569954 -0.821618 0.005131 0.057827 0.046407 0.997247 -0.819617 -0.568104 0.073968 -0.004700
1641	-0.086600 -0.064000 0.005500 -0.057827 -0.046407 -0.997247 0.569954 -0.821618 0.005131 -0.819617 -0.568104 0.073968 1.000000
1713	-0.075800 -0.079700 -0.062100 -0.001261 -0.016444 -0.999864 0.666135 -0.745729 0.011381 -0.745801 -0.666013 0.011894 -0.004445
1712	-0.075800 -0.079700 -0.062100 0.666135 -0.745729 0.011381 0.001261 0.016444 0.999864 -0.745801 -0.666013 0.011894 -0.007666
1711	-0.075800 -0.079700 -0.062100 -0.001261 -0.016444 -0.999864 0.666135 -0.745729 0.011381 -0.745801 -0.666013 0.011894 1.000000
1722	-0.086100 -0.066000 -0.028200 0.025197 0.011077 -0.999652 0.575438 -0.817827 0.005438 -0.817441 -0.575352 -0.026982 -0.002942
